Symbol,Synonym Symbol,Scientific Name with Author,State Common Name,Family,State
ANGU,ANMA11,Antigonon macrocarpum Britton & Small,,Polygonaceae,Virgin Islands
ANHE3,,Anthephora hermaphrodita (L.) Kuntze,oldfield grass,Poaceae,Virgin Islands
ANHE3,TRHE4,Tripsacum hermaphrodita L.,,Poaceae,Virgin Islands
ANIN,,Andira inermis (W. Wright) Kunth ex DC.,cabbagebark tree,Fabaceae,Virgin Islands
ANIN,ANJA,Andira jamaicensis (W. Wright) Urb.,,Fabaceae,Virgin Islands
ANIN,GEIN,Geoffrea inermis W. Wright,,Fabaceae,Virgin Islands
ANLE,,Andropogon leucostachyus Kunth,matojillo bluestem,Poaceae,Virgin Islands
ANLE4,,Antigonon leptopus Hook. & Arn.,coral vine,Polygonaceae,Virgin Islands
ANLE4,COLE5,Corculum leptopum (Hook. & Arn.) Stuntz,,Polygonaceae,Virgin Islands
ANLU3,,Antirhea lucida (Sw.) Hook. f.,palo iloron,Rubiaceae,Virgin Islands
ANLU3,LALU2,Laugeria lucida Sw.,,Rubiaceae,Virgin Islands
ANLU3,STLU3,Stenostomum lucidum (Sw.) C.F. Gaertn.,,Rubiaceae,Virgin Islands
ANMO,,Annona montana Macfad.,mountain soursop,Annonaceae,Virgin Islands
ANMU2,,Annona muricata L.,soursop,Annonaceae,Virgin Islands
ANNON,,Annona L.,annona,Annonaceae,Virgin Islands
ANOC,,Anacardium occidentale L.,cashew,Anacardiaceae,Virgin Islands
ANRE,,Annona reticulata L.,custard apple,Annonaceae,Virgin Islands
ANRED,,Anredera Juss.,madieravine,Basellaceae,Virgin Islands
ANSE5,,Anthurium ×selloum K. Koch (pro sp.) [cordatum × crenatum],laceleaf,Araceae,Virgin Islands
ANSQ,,Annona squamosa L.,sugar apple,Annonaceae,Virgin Islands
ANTHE3,,Anthephora Schreb.,oldfield grass,Poaceae,Virgin Islands
ANTHU,,Anthurium Schott,laceleaf,Araceae,Virgin Islands
ANTIG,,Antigonon Endl.,antigonon,Polygonaceae,Virgin Islands
ANTIR,,Antirhea Comm. ex Juss.,quina,Rubiaceae,Virgin Islands
ANVE2,,Anredera vesicaria (Lam.) C.F. Gaertn.,Texas madeiravine,Basellaceae,Virgin Islands
ANVE2,ANLE6,Anredera leptostachys (Moq.) Steenis,,Basellaceae,Virgin Islands
ANVE2,ANSC5,Anredera scandens auct. non (L.) Moq.,,Basellaceae,Virgin Islands
ANVE2,BAVE3,Basella vesicaria Lam.,,Basellaceae,Virgin Islands
ANVE2,BOLE4,Boussingaultia leptostachys Moq.,,Basellaceae,Virgin Islands
ARACH,,Arachis L.,peanut,Fabaceae,Virgin Islands
ARACH2,,Arachniodes Blume,hollyfern,Dryopteridaceae,Virgin Islands
ARAD,,Aristida adscensionis L.,sixweeks threeawn,Poaceae,Virgin Islands
ARAD,ARADA,Aristida adscensionis L. var. abortiva Beetle,,Poaceae,Virgin Islands
ARAD,ARADM,Aristida adscensionis L. var. modesta Hack.,,Poaceae,Virgin Islands
ARAD,ARFA4,Aristida fasciculata Torr.,,Poaceae,Virgin Islands
ARAL7,,Artocarpus altilis (Parkinson) Fosberg,breadfruit,Moraceae,Virgin Islands
ARAL7,ARCO21,Artocarpus communis J.R. Forst. & G. Forst.,,Moraceae,Virgin Islands
ARAL7,SIAL9,Sitodium altile Parkinson,,Moraceae,Virgin Islands
ARAN6,,Aristolochia anguicida Jacq.,harlequin dutchman's pipe,Aristolochiaceae,Virgin Islands
ARBI4,,Aristolochia bilabiata L.,West Indian dutchman's pipe,Aristolochiaceae,Virgin Islands
ARBI4,ARCH16,Aristolochia chasmema auct. non H. Pfeifer,,Aristolochiaceae,Virgin Islands
ARBI4,AROB5,Aristolochia oblongata auct. non Jacq.,,Aristolochiaceae,Virgin Islands
ARBI5,,Aristolochia bilobata L.,twolobe dutchman's pipe,Aristolochiaceae,Virgin Islands
ARCA20,,Argythamnia candicans Sw.,sharpleaf silverbush,Euphorbiaceae,Virgin Islands
ARCH10,,Arachniodes chaerophylloides (Poir.) Proctor,false hollyfern,Dryopteridaceae,Virgin Islands
ARCH10,DRCH2,Dryopteris chaerophylloides (Poir.) C. Chr.,,Dryopteridaceae,Virgin Islands
